QuestionID	Question	DocumentID	DocumentTitle	SentenceID	Sentence	Label
Q75	how old were the twin towers when destroyed	D75	World Trade Center	D75-6	It became the tallest building in New York City on April 30, 2012, and is expected to be finished by 2013.	0
Q75	how old were the twin towers when destroyed	D75	World Trade Center	D75-7	A sixth tower is awaiting confirmation.	0
Q75	how old were the twin towers when destroyed	D75	World Trade Center	D75-8	At the time of their completion, the original 1 World Trade Center (the North Tower) and 2 World Trade Center (the South Tower), known collectively as the "Twin Towers", were the tallest buildings in the world.	0
Q75	how old were the twin towers when destroyed	D75	World Trade Center	D75-9	The other buildings included 3 WTC (the Marriott World Trade Center ), 4 WTC , 5 WTC , 6 WTC , and 7 WTC .	0
Q75	how old were the twin towers when destroyed	D75	World Trade Center	D75-10	All of these buildings were built between 1975 and 1985.	0
Q75	how old were the twin towers when destroyed	D75	World Trade Center	D75-11	The cost for the construction was $400 million ($ in dollars).	0
Q75	how old were the twin towers when destroyed	D75	World Trade Center	D75-12	The complex was located in the heart of New York City's downtown financial district and contained 13.4 million square feet (1.24 million m2) of office space.	0
Q75	how old were the twin towers when destroyed	D75	World Trade Center	D75-13	The World Trade Center experienced a fire on , 1975, a bombing on , 1993 and a robbery on , 1998.	0
Q75	how old were the twin towers when destroyed	D75	World Trade Center	D75-14	In 1998, the Port Authority decided to privatize the World Trade Center, leasing the buildings to a private company to manage, and awarded the lease to Silverstein Properties in .	0
Q75	how old were the twin towers when destroyed	D75	World Trade Center	D75-15	On the morning of September 11, 2001, Al-Qaeda -affiliated hijackers flew two Boeing 767 jets into the complex, one into each tower, in a coordinated terrorist attack .	0
Q75	how old were the twin towers when destroyed	D75	World Trade Center	D75-16	After burning for 56 minutes, the South Tower (2) collapsed, followed a half-hour later by the North Tower (1), with the attacks on the World Trade Center resulting in 2,753 deaths.	0
Q75	how old were the twin towers when destroyed	D75	World Trade Center	D75-17	Falling debris from the towers, combined with fires that the debris initiated in several surrounding buildings, led to the partial or complete collapse of all the other buildings in the complex and caused catastrophic damage to ten other large structures in the surrounding area.	0
Q75	how old were the twin towers when destroyed	D75	World Trade Center	D75-18	The process of cleanup and recovery at the World Trade Center site took eight months.	0
Q75	how old were the twin towers when destroyed	D75	World Trade Center	D75-19	Over the following years, plans for a rebuilt World Trade Center took form.	0
Q75	how old were the twin towers when destroyed	D75	World Trade Center	D75-20	The first new building at the site was 7 World Trade Center, which opened in .	0
Q75	how old were the twin towers when destroyed	D75	World Trade Center	D75-21	The Lower Manhattan Development Corporation (LMDC), established in to oversee the rebuilding process, organized competitions to select a site plan and memorial design.	0
Q75	how old were the twin towers when destroyed	D75	World Trade Center	D75-22	Memory Foundations , designed by Daniel Libeskind , was selected as the master plan, but this went through substantial changes in design.	0
Q75	how old were the twin towers when destroyed	D75	World Trade Center	D75-23	The new World Trade Center complex will include One World Trade Center , three other high-rise office towers, and the National September 11 Memorial & Museum .	0
Q77	how are the # of electrons in each shell determined	D77	Electron shell	D77-0	Periodic table with electron shells	0
Q77	how are the # of electrons in each shell determined	D77	Electron shell	D77-1	An electron shell may be thought of as an orbit followed by electrons around an atom 's nucleus .	0
Q77	how are the # of electrons in each shell determined	D77	Electron shell	D77-2	The closest shell to the nucleus is called the "1 shell" (also called "K shell"), followed by the "2 shell" (or "L shell"), then the "3 shell" (or "M shell"), and so on farther and farther from the nucleus.	0
Q77	how are the # of electrons in each shell determined	D77	Electron shell	D77-3	The shell letters K, L, M, ..., used in the X-ray notation , are alphabetical.	0
Q77	how are the # of electrons in each shell determined	D77	Electron shell	D77-4	Each shell can contain only a fixed number of electrons: The 1st shell can hold up to two electrons, the 2nd shell can hold up to eight electrons, the 3rd shell can hold up to 18, and 4th shell can hold up to 32 and so on.	1
Q77	how are the # of electrons in each shell determined	D77	Electron shell	D77-5	Since electrons are electrically attracted to the nucleus, an atom's electrons will generally occupy outer shells only if the more inner shells have already been completely filled by other electrons.	0
Q77	how are the # of electrons in each shell determined	D77	Electron shell	D77-6	However, this is not a strict requirement: Atoms may have two or even three incomplete outer shells.	0
Q77	how are the # of electrons in each shell determined	D77	Electron shell	D77-7	(See Madelung rule for more details.)	0
Q77	how are the # of electrons in each shell determined	D77	Electron shell	D77-8	For an explanation of why electrons exist in these shells see electron configuration .	0
Q77	how are the # of electrons in each shell determined	D77	Electron shell	D77-9	The electrons in the outermost occupied shell (or shells) determine the chemical properties of the atom; it is called the valence shell.	0
Q77	how are the # of electrons in each shell determined	D77	Electron shell	D77-10	Each shell consists of one or more subshells, and each subshell consists of one or more atomic orbitals .	0
Q89	how many presidents of the us	D89	List of Presidents of the United States	D89-0	The White House , the president's official residence and center of the administration	0
Q89	how many presidents of the us	D89	List of Presidents of the United States	D89-1	Under the United States Constitution , the President of the United States is the head of state and head of government of the United States .	0
Q89	how many presidents of the us	D89	List of Presidents of the United States	D89-2	As chief of the executive branch and head of the federal government as a whole, the presidency is the highest political office in the United States by influence and recognition.	0
Q89	how many presidents of the us	D89	List of Presidents of the United States	D89-3	The president is also the commander-in-chief of the United States Armed Forces .	0
Q89	how many presidents of the us	D89	List of Presidents of the United States	D89-4	The president is indirectly elected to a four-year term by an Electoral College (or by the House of Representatives should the Electoral College fail to award an absolute majority of votes to any person).	0
Q89	how many presidents of the us	D89	List of Presidents of the United States	D89-5	Since the ratification of the Twenty-second Amendment to the United States Constitution in 1951, no person may be elected President more than twice, and no one who has served more than two years of a term to which someone else was elected may be elected more than once.	0
Q89	how many presidents of the us	D89	List of Presidents of the United States	D89-6	Upon the death, resignation, or removal from office of an incumbent President, the Vice President assumes the office.	0
Q89	how many presidents of the us	D89	List of Presidents of the United States	D89-7	The President must be at least 35 years of age and a "natural born" citizen of the United States.	0
Q89	how many presidents of the us	D89	List of Presidents of the United States	D89-8	This list includes only those persons who were sworn into office as president following the ratification of the United States Constitution , which took effect on March 4, 1789.	0
Q89	how many presidents of the us	D89	List of Presidents of the United States	D89-9	For American leaders before this ratification, see President of the Continental Congress .	0
Q89	how many presidents of the us	D89	List of Presidents of the United States	D89-10	The list does not include any Acting Presidents under the Twenty-fifth Amendment to the United States Constitution .	0
Q89	how many presidents of the us	D89	List of Presidents of the United States	D89-11	There have been 43 people sworn into office, and 44 presidencies, as Grover Cleveland served two non-consecutive terms and is counted chronologically as both the 22nd and 24th president.	1
Q89	how many presidents of the us	D89	List of Presidents of the United States	D89-12	Of the individuals elected as president, four died in office of natural causes ( William Henry Harrison , Zachary Taylor , Warren G. Harding , and Franklin D. Roosevelt ), four were assassinated ( Abraham Lincoln , James A. Garfield , William McKinley , and John F. Kennedy ) and one resigned ( Richard Nixon ).	0
Q89	how many presidents of the us	D89	List of Presidents of the United States	D89-13	George Washington , the first president, was inaugurated in 1789 after a unanimous vote of the Electoral College .	0
Q89	how many presidents of the us	D89	List of Presidents of the United States	D89-14	William Henry Harrison spent the shortest time in office with 32 days in 1841, and Franklin D. Roosevelt spent the longest with over twelve years, but died shortly into his fourth term in 1945.	0
Q89	how many presidents of the us	D89	List of Presidents of the United States	D89-15	He is the only president to serve more than two terms, and a constitutional amendment , affecting presidents after Harry Truman, was passed to limit the number of times an individual can be elected president.	0
Q89	how many presidents of the us	D89	List of Presidents of the United States	D89-16	Andrew Jackson, the seventh president, was the first to be elected by men of all classes in 1828 after most laws barring non-land-owners from voting were repealed.	0
Q89	how many presidents of the us	D89	List of Presidents of the United States	D89-17	Warren Harding was the first elected after women gained voting rights in 1920.	0
